date,year,month,day,dow,dow_name,is_weekend,is_regular_closed_tuesday,closed,others_closed,d_holiday,close_hour,last_entry_hour,scheduled_open_hours_nominal,scheduled_entry_hours_nominal,visitors,cdg_visitors,cgg_visitors,dsg_visitors,paid,free,domestic,english,japanese,chinese,other_foreign,foreign_total,source_year,source_file
2014-01-30,2014,1,30,3,목,0,0,0,0,1,17.0,16.0,8.0,7.0,6745,1171,393,3042,6021,724,3613,131,275,2567,159,3132,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-01-31,2014,1,31,4,금,0,0,0,1,1,17.0,16.0,8.0,7.0,32801,10504,0,9491,0,32801,24783,0,0,7500,518,8018,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-02-01,2014,2,1,5,토,1,0,0,0,1,17.0,16.0,8.0,7.0,14492,2730,1043,5076,12817,1675,10908,166,165,2998,255,3584,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-02-02,2014,2,2,6,일,1,0,0,0,0,17.0,16.0,8.0,7.0,13580,2701,1191,4375,12124,1456,6958,79,126,6133,284,6622,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-02-03,2014,2,3,0,월,0,0,0,3,0,17.0,16.0,8.0,7.0,10767,0,0,0,9889,878,3554,111,187,6848,67,7213,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-02-04,2014,2,4,1,화,0,1,1,0,0,17.0,16.0,8.0,7.0,0,2220,340,2563,0,0,0,0,0,0,0,0,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-02-05,2014,2,5,2,수,0,0,0,0,0,17.0,16.0,8.0,7.0,12356,1239,470,1987,11250,1106,4200,64,164,7649,279,8156,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-02-06,2014,2,6,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,11766,1550,666,2455,10624,1142,4261,67,134,6983,321,7505,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-02-07,2014,2,7,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,10041,1537,651,3132,8899,1142,4014,96,105,5645,181,6027,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-02-08,2014,2,8,5,토,1,0,0,0,0,17.0,16.0,8.0,7.0,12986,2346,965,4225,11449,1537,5568,131,166,6809,312,7418,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-02-09,2014,2,9,6,일,1,0,0,0,0,17.0,16.0,8.0,7.0,13694,3566,1530,4314,11948,1746,7439,424,546,5048,237,6255,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-02-10,2014,2,10,0,월,0,0,0,3,0,17.0,16.0,8.0,7.0,9363,0,0,0,8330,1033,5441,173,402,3250,97,3922,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-02-11,2014,2,11,1,화,0,1,1,0,0,17.0,16.0,8.0,7.0,0,2572,2379,3293,0,0,0,0,0,0,0,0,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-02-12,2014,2,12,2,수,0,0,0,0,0,17.0,16.0,8.0,7.0,9236,1503,2298,2736,8020,1216,4628,122,153,4222,111,4608,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-02-13,2014,2,13,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,7755,1872,2339,2330,6705,1050,3355,155,222,3868,155,4400,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-02-14,2014,2,14,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,7217,1853,2465,2736,5805,1412,4379,146,273,2365,54,2838,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-02-15,2014,2,15,5,토,1,0,0,0,0,17.0,16.0,8.0,7.0,13373,4318,3916,7182,10625,2748,9954,198,250,2888,83,3419,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-02-16,2014,2,16,6,일,1,0,0,0,0,17.0,16.0,8.0,7.0,12467,4305,3853,5737,10161,2306,9091,210,245,2337,584,3376,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-02-17,2014,2,17,0,월,0,0,0,3,0,17.0,16.0,8.0,7.0,8729,0,0,0,7090,1639,5956,409,235,1714,415,2773,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-02-18,2014,2,18,1,화,0,1,1,0,0,17.0,16.0,8.0,7.0,0,3171,1129,4088,0,0,0,0,0,0,0,0,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-02-19,2014,2,19,2,수,0,0,0,0,0,17.0,16.0,8.0,7.0,9501,2658,1003,4101,7769,1732,5375,410,192,3426,98,4126,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-02-20,2014,2,20,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,7936,2001,877,3624,6258,1678,5811,339,166,1557,63,2125,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-02-21,2014,2,21,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,8026,2062,1073,4204,6323,1703,5887,227,182,1482,248,2139,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-02-22,2014,2,22,5,토,1,0,0,0,0,17.0,16.0,8.0,7.0,15107,4404,1935,6675,11759,3348,10765,274,204,3381,483,4342,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-02-23,2014,2,23,6,일,1,0,0,0,0,17.0,16.0,8.0,7.0,13697,4681,2071,7741,10644,3053,10478,113,74,2991,41,3219,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-02-24,2014,2,24,0,월,0,0,0,3,0,17.0,16.0,8.0,7.0,8141,0,0,0,6349,1792,6166,165,167,1443,200,1975,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-02-25,2014,2,25,1,화,0,1,1,0,0,17.0,16.0,8.0,7.0,0,3401,1305,4335,0,0,0,0,0,0,0,0,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-02-26,2014,2,26,2,수,0,0,0,0,0,17.0,16.0,8.0,7.0,10285,4195,2463,7812,0,10285,7285,0,0,3000,0,3000,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-02-27,2014,2,27,3,목,0,0,0,0,0,17.0,16.0,8.0,7.0,8500,2282,1083,4194,6643,1857,6113,421,191,1775,0,2387,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-02-28,2014,2,28,4,금,0,0,0,0,0,17.0,16.0,8.0,7.0,9045,2304,1168,4354,7091,1954,6849,283,115,1797,1,2196,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-03-01,2014,3,1,5,토,1,0,0,0,1,18.0,17.0,9.0,8.0,18493,4905,2420,8292,13923,4570,14582,514,436,2749,212,3911,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-03-02,2014,3,2,6,일,1,0,0,0,0,18.0,17.0,9.0,8.0,13639,4097,2407,5926,10635,3004,11016,197,211,2066,149,2623,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-03-03,2014,3,3,0,월,0,0,0,3,0,18.0,17.0,9.0,8.0,6305,0,0,0,5532,773,4059,127,249,1870,0,2246,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-03-04,2014,3,4,1,화,0,1,1,0,0,18.0,17.0,9.0,8.0,0,2574,895,3178,0,0,0,0,0,0,0,0,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-03-05,2014,3,5,2,수,0,0,0,0,0,18.0,17.0,9.0,8.0,6720,1287,553,2608,6202,518,4617,261,392,1379,71,2103,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-03-06,2014,3,6,3,목,0,0,0,0,0,18.0,17.0,9.0,8.0,6427,1256,499,1946,5892,535,3754,358,148,2122,45,2673,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-03-07,2014,3,7,4,금,0,0,0,0,0,18.0,17.0,9.0,8.0,7024,1420,482,2699,6419,605,3181,438,301,2847,257,3843,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-03-08,2014,3,8,5,토,1,0,0,0,0,18.0,17.0,9.0,8.0,14785,4184,1770,5923,11943,2842,9313,860,260,4208,144,5472,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-03-09,2014,3,9,6,일,1,0,0,0,0,18.0,17.0,9.0,8.0,11170,3541,1384,5563,9148,2022,7850,314,193,2693,120,3320,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-03-10,2014,3,10,0,월,0,0,0,3,0,18.0,17.0,9.0,8.0,7467,0,0,0,6807,660,3807,173,588,2791,108,3660,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-03-11,2014,3,11,1,화,0,1,1,0,0,18.0,17.0,9.0,8.0,0,2491,776,3876,0,0,0,0,0,0,0,0,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-03-12,2014,3,12,2,수,0,0,0,0,0,18.0,17.0,9.0,8.0,8633,1187,522,2857,7920,713,3615,251,129,4581,57,5018,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-03-13,2014,3,13,3,목,0,0,0,0,0,18.0,17.0,9.0,8.0,9202,1510,525,2529,8214,988,3417,418,330,4737,300,5785,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-03-14,2014,3,14,4,금,0,0,0,0,0,18.0,17.0,9.0,8.0,8491,2188,916,3139,7580,911,5173,313,314,2627,64,3318,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-03-15,2014,3,15,5,토,1,0,0,0,0,18.0,17.0,9.0,8.0,18077,5138,2396,8659,14739,3338,11721,376,352,5444,184,6356,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-03-16,2014,3,16,6,일,1,0,0,0,0,18.0,17.0,9.0,8.0,16539,5455,2695,8356,13454,3085,10945,827,546,3962,259,5594,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-03-17,2014,3,17,0,월,0,0,0,3,0,18.0,17.0,9.0,8.0,9251,0,0,0,8267,984,4707,809,669,2943,123,4544,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-03-18,2014,3,18,1,화,0,1,1,0,0,18.0,17.0,9.0,8.0,0,3152,1350,4706,0,0,0,0,0,0,0,0,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-03-19,2014,3,19,2,수,0,0,0,0,0,18.0,17.0,9.0,8.0,11337,2130,628,3398,10109,1228,6986,324,126,3895,6,4351,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-03-20,2014,3,20,3,목,0,0,0,0,0,18.0,17.0,9.0,8.0,10244,1574,538,3258,9424,820,4984,447,385,4348,80,5260,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-03-21,2014,3,21,4,금,0,0,0,0,0,18.0,17.0,9.0,8.0,11339,2792,1193,4015,10004,1335,6783,394,416,3583,163,4556,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-03-22,2014,3,22,5,토,1,0,0,0,0,18.0,17.0,9.0,8.0,22977,6699,3774,11095,18674,4303,15105,329,512,6924,107,7872,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-03-23,2014,3,23,6,일,1,0,0,0,0,18.0,17.0,9.0,8.0,19096,5971,3183,8453,15990,3106,13679,216,387,4640,174,5417,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-03-24,2014,3,24,0,월,0,0,0,3,0,18.0,17.0,9.0,8.0,11730,0,0,0,9484,2246,7724,66,172,3765,3,4006,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-03-25,2014,3,25,1,화,0,1,1,0,0,18.0,17.0,9.0,8.0,0,3740,1332,6484,0,0,0,0,0,0,0,0,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-03-26,2014,3,26,2,수,0,0,0,0,0,18.0,17.0,9.0,8.0,16161,5935,3571,13534,0,16161,7546,0,0,0,8615,8615,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-03-27,2014,3,27,3,목,0,0,0,0,0,18.0,17.0,9.0,8.0,16316,3763,1835,7529,13313,3003,10712,144,266,5164,30,5604,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-03-28,2014,3,28,4,금,0,0,0,0,0,18.0,17.0,9.0,8.0,15683,4309,1964,8464,12782,2901,9246,204,233,5804,196,6437,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-03-29,2014,3,29,5,토,1,0,0,0,0,18.0,17.0,9.0,8.0,18505,5705,2708,10321,15645,2860,11975,316,403,5565,246,6530,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-03-30,2014,3,30,6,일,1,0,0,0,0,18.0,17.0,9.0,8.0,22410,8620,7001,12183,18840,3570,17100,233,399,4563,115,5310,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-03-31,2014,3,31,0,월,0,0,0,3,0,18.0,17.0,9.0,8.0,12738,0,0,0,10678,2060,10191,290,461,1533,263,2547,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-04-01,2014,4,1,1,화,0,1,1,0,0,18.0,17.0,9.0,8.0,0,8459,4750,4838,0,0,0,0,0,0,0,0,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-04-02,2014,4,2,2,수,0,0,0,0,0,18.0,17.0,9.0,8.0,19276,8368,4825,4699,14587,4689,13337,270,132,5393,144,5939,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-04-03,2014,4,3,3,목,0,0,0,0,0,18.0,17.0,9.0,8.0,13866,4572,1567,1616,10209,3657,8830,160,97,4321,458,5036,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-04-04,2014,4,4,4,금,0,0,0,0,0,18.0,17.0,9.0,8.0,13369,6682,3435,3077,10769,2600,9882,88,166,3151,82,3487,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-04-05,2014,4,5,5,토,1,0,0,0,0,18.0,17.0,9.0,8.0,21827,10581,6120,4823,17751,4076,17150,209,210,3713,545,4677,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-04-06,2014,4,6,6,일,1,0,0,0,0,18.0,17.0,9.0,8.0,21884,10697,7791,4984,17929,3955,17222,209,210,4045,198,4662,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-04-07,2014,4,7,0,월,0,0,0,3,0,18.0,17.0,9.0,8.0,17737,0,0,0,12250,5487,10519,258,289,6290,381,7218,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-04-08,2014,4,8,1,화,0,1,1,0,0,18.0,17.0,9.0,8.0,0,9892,3923,5283,0,0,0,0,0,0,0,0,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-04-09,2014,4,9,2,수,0,0,0,0,0,18.0,17.0,9.0,8.0,23245,5865,2446,2550,15787,7458,16188,192,169,6683,13,7057,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-04-10,2014,4,10,3,목,0,0,0,0,0,18.0,17.0,9.0,8.0,22395,5890,2783,2772,14849,7546,15553,164,143,6119,416,6842,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-04-11,2014,4,11,4,금,0,0,0,0,0,18.0,17.0,9.0,8.0,17937,6204,3509,3790,12505,5432,11492,319,124,5798,204,6445,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-04-12,2014,4,12,5,토,1,0,0,0,0,18.0,17.0,9.0,8.0,26446,9272,5431,5629,21352,5094,19584,382,242,6057,181,6862,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-04-13,2014,4,13,6,일,1,0,0,0,0,18.0,17.0,9.0,8.0,23345,8666,5677,5087,19739,3606,15125,192,223,7539,266,8220,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-04-14,2014,4,14,0,월,0,0,0,3,0,18.0,17.0,9.0,8.0,23914,0,0,0,15341,8573,16498,491,257,5967,701,7416,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-04-15,2014,4,15,1,화,0,1,1,0,0,18.0,17.0,9.0,8.0,0,9576,3719,4341,0,0,0,0,0,0,0,0,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-04-16,2014,4,16,2,수,0,0,0,0,0,18.0,17.0,9.0,8.0,26262,5624,2517,2152,17665,8597,19069,336,175,6625,57,7193,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-04-17,2014,4,17,3,목,0,0,0,0,0,18.0,17.0,9.0,8.0,26607,6516,2545,2188,14989,11618,19381,392,297,5949,588,7226,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-04-18,2014,4,18,4,금,0,0,0,0,0,18.0,17.0,9.0,8.0,25079,5470,2059,4352,17649,7430,16361,378,306,7585,449,8718,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-04-19,2014,4,19,5,토,1,0,0,0,0,18.0,17.0,9.0,8.0,25418,8353,3715,5619,21667,3751,14700,450,278,9568,422,10718,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-04-20,2014,4,20,6,일,1,0,0,0,0,18.0,17.0,9.0,8.0,23438,7786,4703,4669,20493,2945,15984,469,349,6450,186,7454,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-04-21,2014,4,21,0,월,0,0,0,3,0,18.0,17.0,9.0,8.0,14970,0,0,0,13162,1808,9674,136,165,4973,22,5296,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-04-22,2014,4,22,1,화,0,1,1,0,0,18.0,17.0,9.0,8.0,0,10761,2476,5241,0,0,0,0,0,0,0,0,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-04-23,2014,4,23,2,수,0,0,0,0,0,18.0,17.0,9.0,8.0,20569,5264,1753,2648,17025,3544,16035,204,357,3700,273,4534,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-04-24,2014,4,24,3,목,0,0,0,0,0,18.0,17.0,9.0,8.0,19868,5159,1658,2744,16041,3827,12338,362,435,6461,272,7530,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-04-25,2014,4,25,4,금,0,0,0,0,0,18.0,17.0,9.0,8.0,14630,5812,2030,3947,0,14630,9999,0,0,0,4631,4631,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-04-26,2014,4,26,5,토,1,0,0,0,0,18.0,17.0,9.0,8.0,25945,8715,3992,5525,20826,5119,18771,382,426,6124,242,7174,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-04-27,2014,4,27,6,일,1,0,0,0,0,18.0,17.0,9.0,8.0,19694,4471,1739,2655,17189,2505,14025,271,52,5151,195,5669,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-04-28,2014,4,28,0,월,0,0,0,3,0,18.0,17.0,9.0,8.0,12391,0,0,0,9779,2612,9028,146,130,3031,56,3363,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-04-29,2014,4,29,1,화,0,1,1,0,0,18.0,17.0,9.0,8.0,0,5866,3177,3287,0,0,0,0,0,0,0,0,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-04-30,2014,4,30,2,수,0,0,0,0,0,18.0,17.0,9.0,8.0,22670,6571,5640,5622,71,22599,13666,0,0,0,9004,9004,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-05-01,2014,5,1,3,목,0,0,0,0,0,18.0,17.0,9.0,8.0,21249,8171,5838,4706,17931,3318,15677,385,104,4943,140,5572,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-05-02,2014,5,2,4,금,0,0,0,0,0,18.0,17.0,9.0,8.0,16913,6672,4307,2583,13478,3435,12937,199,93,3428,256,3976,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-05-03,2014,5,3,5,토,1,0,0,0,0,18.0,17.0,9.0,8.0,48271,12765,8152,8334,24966,23305,43643,412,208,3769,239,4628,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-05-04,2014,5,4,6,일,1,0,0,0,0,18.0,17.0,9.0,8.0,54924,15326,8829,8131,27646,27278,50331,434,509,3298,352,4593,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-05-05,2014,5,5,0,월,0,0,0,0,1,18.0,17.0,9.0,8.0,77433,20380,12598,12500,21732,55701,73152,388,356,3409,128,4281,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-05-06,2014,5,6,1,화,0,1,0,0,1,18.0,17.0,9.0,8.0,25946,12086,8272,7618,16451,9495,20530,179,125,5057,55,5416,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-05-07,2014,5,7,2,수,0,0,0,0,0,18.0,17.0,9.0,8.0,11262,3114,3287,1848,6643,4619,10153,192,49,796,72,1109,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-05-08,2014,5,8,3,목,0,0,0,0,0,18.0,17.0,9.0,8.0,11295,2934,3165,1864,8859,2436,7154,199,122,3683,137,4141,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-05-09,2014,5,9,4,금,0,0,0,0,0,18.0,17.0,9.0,8.0,17727,4823,5136,2502,9600,8127,13355,302,168,3900,2,4372,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-05-10,2014,5,10,5,토,1,0,0,0,0,18.0,17.0,9.0,8.0,30244,9024,5886,5917,17227,13017,26303,445,115,3219,162,3941,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-05-11,2014,5,11,6,일,1,0,0,0,0,18.0,17.0,9.0,8.0,23104,6593,4264,3271,14323,8781,16081,313,139,6496,75,7023,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-05-12,2014,5,12,0,월,0,0,0,3,0,18.0,17.0,9.0,8.0,12746,0,0,0,11372,1374,5725,299,180,6479,63,7021,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-05-13,2014,5,13,1,화,0,1,1,0,0,18.0,17.0,9.0,8.0,0,5567,1584,3252,0,0,0,0,0,0,0,0,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-05-14,2014,5,14,2,수,0,0,0,0,0,18.0,17.0,9.0,8.0,17436,3302,2034,2516,14680,2756,7279,127,264,9577,189,10157,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-05-15,2014,5,15,3,목,0,0,0,0,0,18.0,17.0,9.0,8.0,18871,3563,2264,2526,14640,4231,9207,250,176,9078,160,9664,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-05-16,2014,5,16,4,금,0,0,0,0,0,18.0,17.0,9.0,8.0,16671,5550,2108,3233,11400,5271,10199,193,136,6044,99,6472,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-05-17,2014,5,17,5,토,1,0,0,0,0,18.0,17.0,9.0,8.0,22497,7534,4266,6344,17123,5374,14649,340,136,7315,57,7848,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-05-18,2014,5,18,6,일,1,0,0,0,0,18.0,17.0,9.0,8.0,20539,6877,3625,4944,16840,3699,12957,147,210,6406,819,7582,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-05-19,2014,5,19,0,월,0,0,0,3,0,18.0,17.0,9.0,8.0,12886,0,0,0,11220,1666,5863,313,268,6100,342,7023,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-05-20,2014,5,20,1,화,0,1,1,0,0,18.0,17.0,9.0,8.0,0,6828,2141,2786,0,0,0,0,0,0,0,0,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-05-21,2014,5,21,2,수,0,0,0,0,0,18.0,17.0,9.0,8.0,16907,3946,1222,2772,14505,2402,7092,194,174,9157,290,9815,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-05-22,2014,5,22,3,목,0,0,0,0,0,18.0,17.0,9.0,8.0,14383,4077,1164,2143,12380,2003,9746,159,194,4154,130,4637,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-05-23,2014,5,23,4,금,0,0,0,0,0,18.0,17.0,9.0,8.0,14617,3844,1280,2738,11425,3192,7511,184,170,6473,279,7106,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-05-24,2014,5,24,5,토,1,0,0,0,0,18.0,17.0,9.0,8.0,21957,6619,3052,5818,16918,5039,14330,237,130,6975,285,7627,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-05-25,2014,5,25,6,일,1,0,0,0,0,18.0,17.0,9.0,8.0,16226,5257,1827,3320,13828,2398,12062,267,166,3636,95,4164,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-05-26,2014,5,26,0,월,0,0,0,3,0,18.0,17.0,9.0,8.0,12807,0,0,0,11501,1306,10199,368,181,1929,130,2608,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-05-27,2014,5,27,1,화,0,1,1,0,0,18.0,17.0,9.0,8.0,0,5547,1531,3121,0,0,0,0,0,0,0,0,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-05-28,2014,5,28,2,수,0,0,0,0,0,18.0,17.0,9.0,8.0,14553,5752,2821,4201,0,14553,8408,0,0,0,6145,6145,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
2014-05-29,2014,5,29,3,목,0,0,0,0,0,18.0,17.0,9.0,8.0,15436,3259,1009,1902,12894,2542,10057,253,124,4817,185,5379,2014,문화재청_궁능유적본부_4대궁_관람객_수_현황_2014년.csv
