date,round_id,round_label,program_idx,title_original,title_clean,title_base,place_single,program_type_clean,program_type_group,participation_type_clean,year,month,day,weekday,weekday_kr,is_weekend,season,has_time,start_time_first,end_time_first,duration_minutes_first,has_reward,has_children,has_night,has_music,has_food,has_guide,has_hanbok,has_reservation_notice,has_fee_info,has_rain_notice
2024-05-04,20,10회,435,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,5,4,Saturday,토,1,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-05-05,20,10회,435,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,5,5,Sunday,일,1,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-04-27,20,10회,436,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,4,27,Saturday,토,1,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-04-28,20,10회,436,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,4,28,Sunday,일,1,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-04-29,20,10회,436,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,4,29,Monday,월,0,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-04-30,20,10회,436,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,4,30,Tuesday,화,0,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-05-01,20,10회,436,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,5,1,Wednesday,수,0,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-05-02,20,10회,436,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,5,2,Thursday,목,0,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-05-03,20,10회,436,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,5,3,Friday,금,0,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-05-04,20,10회,436,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,5,4,Saturday,토,1,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-05-05,20,10회,436,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,5,5,Sunday,일,1,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-04-27,20,10회,437,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,4,27,Saturday,토,1,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-04-28,20,10회,437,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,4,28,Sunday,일,1,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-04-29,20,10회,437,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,4,29,Monday,월,0,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-04-30,20,10회,437,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,4,30,Tuesday,화,0,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-05-01,20,10회,437,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,5,1,Wednesday,수,0,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-05-02,20,10회,437,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,5,2,Thursday,목,0,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-05-03,20,10회,437,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,5,3,Friday,금,0,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-05-04,20,10회,437,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,5,4,Saturday,토,1,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-05-05,20,10회,437,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,5,5,Sunday,일,1,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-04-27,20,10회,438,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,4,27,Saturday,토,1,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-04-28,20,10회,438,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,4,28,Sunday,일,1,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-04-29,20,10회,438,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,4,29,Monday,월,0,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-04-30,20,10회,438,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,4,30,Tuesday,화,0,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-05-01,20,10회,438,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,5,1,Wednesday,수,0,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-05-02,20,10회,438,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,5,2,Thursday,목,0,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-05-03,20,10회,438,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,5,3,Friday,금,0,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-05-04,20,10회,438,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,5,4,Saturday,토,1,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-05-05,20,10회,438,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,5,5,Sunday,일,1,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-04-27,20,10회,439,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,4,27,Saturday,토,1,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-04-28,20,10회,439,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,4,28,Sunday,일,1,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-04-29,20,10회,439,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,4,29,Monday,월,0,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-04-30,20,10회,439,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,4,30,Tuesday,화,0,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-05-01,20,10회,439,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,5,1,Wednesday,수,0,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-05-02,20,10회,439,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,5,2,Thursday,목,0,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-05-03,20,10회,439,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,5,3,Friday,금,0,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-05-04,20,10회,439,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,5,4,Saturday,토,1,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-05-05,20,10회,439,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,5,5,Sunday,일,1,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-04-27,20,10회,440,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,4,27,Saturday,토,1,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-04-28,20,10회,440,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,4,28,Sunday,일,1,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-04-29,20,10회,440,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,4,29,Monday,월,0,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-04-30,20,10회,440,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,4,30,Tuesday,화,0,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-05-01,20,10회,440,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,5,1,Wednesday,수,0,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-05-02,20,10회,440,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,5,2,Thursday,목,0,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-05-03,20,10회,440,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,5,3,Friday,금,0,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-05-04,20,10회,440,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,5,4,Saturday,토,1,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2024-05-05,20,10회,440,궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2024,5,5,Sunday,일,1,봄,1,09:00,18:00,,1,0,0,0,0,1,0,0,1,1
2023-10-13,13,9회,388,제18회 한국문화재기능인작품전,제18회 한국문화재기능인작품전,제18회 한국문화재기능인작품전,경복궁,전시,관람형,현장참여,2023,10,13,Friday,금,0,가을,1,09:00,21:30,,0,0,1,0,0,0,0,0,0,0
2023-10-14,13,9회,388,제18회 한국문화재기능인작품전,제18회 한국문화재기능인작품전,제18회 한국문화재기능인작품전,경복궁,전시,관람형,현장참여,2023,10,14,Saturday,토,1,가을,1,09:00,21:30,,0,0,1,0,0,0,0,0,0,0
2023-10-15,13,9회,388,제18회 한국문화재기능인작품전,제18회 한국문화재기능인작품전,제18회 한국문화재기능인작품전,경복궁,전시,관람형,현장참여,2023,10,15,Sunday,일,1,가을,1,09:00,21:30,,0,0,1,0,0,0,0,0,0,0
2023-10-16,13,9회,388,제18회 한국문화재기능인작품전,제18회 한국문화재기능인작품전,제18회 한국문화재기능인작품전,경복궁,전시,관람형,현장참여,2023,10,16,Monday,월,0,가을,1,09:00,21:30,,0,0,1,0,0,0,0,0,0,0
2023-10-17,13,9회,388,제18회 한국문화재기능인작품전,제18회 한국문화재기능인작품전,제18회 한국문화재기능인작품전,경복궁,전시,관람형,현장참여,2023,10,17,Tuesday,화,0,가을,1,09:00,21:30,,0,0,1,0,0,0,0,0,0,0
2023-10-18,13,9회,388,제18회 한국문화재기능인작품전,제18회 한국문화재기능인작품전,제18회 한국문화재기능인작품전,경복궁,전시,관람형,현장참여,2023,10,18,Wednesday,수,0,가을,1,09:00,21:30,,0,0,1,0,0,0,0,0,0,0
2023-10-19,13,9회,388,제18회 한국문화재기능인작품전,제18회 한국문화재기능인작품전,제18회 한국문화재기능인작품전,경복궁,전시,관람형,현장참여,2023,10,19,Thursday,목,0,가을,1,09:00,21:30,,0,0,1,0,0,0,0,0,0,0
2023-10-13,13,9회,384,궁중놀이방(경복궁),궁중놀이방(경복궁),궁중놀이방(경복궁),경복궁,체험,참여형,현장참여,2023,10,13,Friday,금,0,가을,1,11:00,17:00,,0,0,0,0,0,0,0,0,1,1
2023-10-14,13,9회,384,궁중놀이방(경복궁),궁중놀이방(경복궁),궁중놀이방(경복궁),경복궁,체험,참여형,현장참여,2023,10,14,Saturday,토,1,가을,1,11:00,17:00,,0,0,0,0,0,0,0,0,1,1
2023-10-15,13,9회,384,궁중놀이방(경복궁),궁중놀이방(경복궁),궁중놀이방(경복궁),경복궁,체험,참여형,현장참여,2023,10,15,Sunday,일,1,가을,1,11:00,17:00,,0,0,0,0,0,0,0,0,1,1
2023-10-16,13,9회,384,궁중놀이방(경복궁),궁중놀이방(경복궁),궁중놀이방(경복궁),경복궁,체험,참여형,현장참여,2023,10,16,Monday,월,0,가을,1,11:00,17:00,,0,0,0,0,0,0,0,0,1,1
2023-10-17,13,9회,384,궁중놀이방(경복궁),궁중놀이방(경복궁),궁중놀이방(경복궁),경복궁,체험,참여형,현장참여,2023,10,17,Tuesday,화,0,가을,1,11:00,17:00,,0,0,0,0,0,0,0,0,1,1
2023-10-18,13,9회,384,궁중놀이방(경복궁),궁중놀이방(경복궁),궁중놀이방(경복궁),경복궁,체험,참여형,현장참여,2023,10,18,Wednesday,수,0,가을,1,11:00,17:00,,0,0,0,0,0,0,0,0,1,1
2023-10-08,13,9회,383,궁궐일상모습재현 및 체험-왕가의 산책,궁궐일상모습재현 및 체험-왕가의 산책,궁궐일상모습재현 및 체험-왕가의 산책,경복궁,공연,관람형,현장참여,2023,10,8,Sunday,일,1,가을,1,10:30,14:30,,0,0,0,1,0,1,0,1,1,1
2023-10-09,13,9회,383,궁궐일상모습재현 및 체험-왕가의 산책,궁궐일상모습재현 및 체험-왕가의 산책,궁궐일상모습재현 및 체험-왕가의 산책,경복궁,공연,관람형,현장참여,2023,10,9,Monday,월,0,가을,1,10:30,14:30,,0,0,0,1,0,1,0,1,1,1
2023-10-10,13,9회,383,궁궐일상모습재현 및 체험-왕가의 산책,궁궐일상모습재현 및 체험-왕가의 산책,궁궐일상모습재현 및 체험-왕가의 산책,경복궁,공연,관람형,현장참여,2023,10,10,Tuesday,화,0,가을,1,10:30,14:30,,0,0,0,1,0,1,0,1,1,1
2023-10-11,13,9회,383,궁궐일상모습재현 및 체험-왕가의 산책,궁궐일상모습재현 및 체험-왕가의 산책,궁궐일상모습재현 및 체험-왕가의 산책,경복궁,공연,관람형,현장참여,2023,10,11,Wednesday,수,0,가을,1,10:30,14:30,,0,0,0,1,0,1,0,1,1,1
2023-10-12,13,9회,383,궁궐일상모습재현 및 체험-왕가의 산책,궁궐일상모습재현 및 체험-왕가의 산책,궁궐일상모습재현 및 체험-왕가의 산책,경복궁,공연,관람형,현장참여,2023,10,12,Thursday,목,0,가을,1,10:30,14:30,,0,0,0,1,0,1,0,1,1,1
2023-10-13,13,9회,383,궁궐일상모습재현 및 체험-왕가의 산책,궁궐일상모습재현 및 체험-왕가의 산책,궁궐일상모습재현 및 체험-왕가의 산책,경복궁,공연,관람형,현장참여,2023,10,13,Friday,금,0,가을,1,10:30,14:30,,0,0,0,1,0,1,0,1,1,1
2023-10-14,13,9회,382,2023 국가무형유산 합동 공개행사,국가무형유산 합동 공개행사,국가무형유산 합동 공개행사,경복궁,공연,관람형,현장참여,2023,10,14,Saturday,토,1,가을,1,15:00,14:00,,0,0,0,1,0,0,0,0,0,0
2023-10-15,13,9회,382,2023 국가무형유산 합동 공개행사,국가무형유산 합동 공개행사,국가무형유산 합동 공개행사,경복궁,공연,관람형,현장참여,2023,10,15,Sunday,일,1,가을,1,15:00,14:00,,0,0,0,1,0,0,0,0,0,0
2023-10-16,13,9회,382,2023 국가무형유산 합동 공개행사,국가무형유산 합동 공개행사,국가무형유산 합동 공개행사,경복궁,공연,관람형,현장참여,2023,10,16,Monday,월,0,가을,1,15:00,14:00,,0,0,0,1,0,0,0,0,0,0
2023-10-17,13,9회,382,2023 국가무형유산 합동 공개행사,국가무형유산 합동 공개행사,국가무형유산 합동 공개행사,경복궁,공연,관람형,현장참여,2023,10,17,Tuesday,화,0,가을,1,15:00,14:00,,0,0,0,1,0,0,0,0,0,0
2023-10-18,13,9회,382,2023 국가무형유산 합동 공개행사,국가무형유산 합동 공개행사,국가무형유산 합동 공개행사,경복궁,공연,관람형,현장참여,2023,10,18,Wednesday,수,0,가을,1,15:00,14:00,,0,0,0,1,0,0,0,0,0,0
2023-10-13,13,9회,381,궁중풍류,궁중풍류,궁중풍류,경복궁,공연,관람형,현장참여,2023,10,13,Friday,금,0,가을,1,15:00,15:50,,0,0,0,1,1,0,0,0,0,0
2023-10-14,13,9회,381,궁중풍류,궁중풍류,궁중풍류,경복궁,공연,관람형,현장참여,2023,10,14,Saturday,토,1,가을,1,15:00,15:50,,0,0,0,1,1,0,0,0,0,0
2023-10-13,13,9회,380,판소리로 듣는 궁 이야기,판소리로 듣는 궁 이야기,판소리로 듣는 궁 이야기,경복궁,공연,관람형,사전예약,2023,10,13,Friday,금,0,가을,1,11:00,12:00,,1,1,1,1,1,0,1,1,1,1
2023-10-14,13,9회,380,판소리로 듣는 궁 이야기,판소리로 듣는 궁 이야기,판소리로 듣는 궁 이야기,경복궁,공연,관람형,사전예약,2023,10,14,Saturday,토,1,가을,1,11:00,12:00,,1,1,1,1,1,0,1,1,1,1
2023-10-17,13,9회,378,아티스트가 사랑한 궁,아티스트가 사랑한 궁,아티스트가 사랑한 궁,경복궁,공연,관람형,사전예약,2023,10,17,Tuesday,화,0,가을,1,19:00,20:10,,0,1,1,1,1,0,0,1,1,1
2023-10-18,13,9회,378,아티스트가 사랑한 궁,아티스트가 사랑한 궁,아티스트가 사랑한 궁,경복궁,공연,관람형,사전예약,2023,10,18,Wednesday,수,0,가을,1,19:00,20:10,,0,1,1,1,1,0,0,1,1,1
2023-09-07,13,9회,377,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2023,9,7,Thursday,목,0,가을,1,10:00,11:40,,0,0,0,0,1,0,0,1,1,1
2023-09-08,13,9회,377,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2023,9,8,Friday,금,0,가을,1,10:00,11:40,,0,0,0,0,1,0,0,1,1,1
2023-09-09,13,9회,377,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2023,9,9,Saturday,토,1,가을,1,10:00,11:40,,0,0,0,0,1,0,0,1,1,1
2023-09-10,13,9회,377,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2023,9,10,Sunday,일,1,가을,1,10:00,11:40,,0,0,0,0,1,0,0,1,1,1
2023-09-11,13,9회,377,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2023,9,11,Monday,월,0,가을,1,10:00,11:40,,0,0,0,0,1,0,0,1,1,1
2023-09-12,13,9회,377,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2023,9,12,Tuesday,화,0,가을,1,10:00,11:40,,0,0,0,0,1,0,0,1,1,1
2023-09-13,13,9회,377,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2023,9,13,Wednesday,수,0,가을,1,10:00,11:40,,0,0,0,0,1,0,0,1,1,1
2023-09-14,13,9회,377,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2023,9,14,Thursday,목,0,가을,1,10:00,11:40,,0,0,0,0,1,0,0,1,1,1
2023-09-15,13,9회,377,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2023,9,15,Friday,금,0,가을,1,10:00,11:40,,0,0,0,0,1,0,0,1,1,1
2023-09-16,13,9회,377,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2023,9,16,Saturday,토,1,가을,1,10:00,11:40,,0,0,0,0,1,0,0,1,1,1
2023-09-17,13,9회,377,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2023,9,17,Sunday,일,1,가을,1,10:00,11:40,,0,0,0,0,1,0,0,1,1,1
2023-09-18,13,9회,377,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2023,9,18,Monday,월,0,가을,1,10:00,11:40,,0,0,0,0,1,0,0,1,1,1
2023-09-19,13,9회,377,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2023,9,19,Tuesday,화,0,가을,1,10:00,11:40,,0,0,0,0,1,0,0,1,1,1
2023-09-20,13,9회,377,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2023,9,20,Wednesday,수,0,가을,1,10:00,11:40,,0,0,0,0,1,0,0,1,1,1
2023-09-21,13,9회,377,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2023,9,21,Thursday,목,0,가을,1,10:00,11:40,,0,0,0,0,1,0,0,1,1,1
2023-09-22,13,9회,377,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2023,9,22,Friday,금,0,가을,1,10:00,11:40,,0,0,0,0,1,0,0,1,1,1
2023-09-23,13,9회,377,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2023,9,23,Saturday,토,1,가을,1,10:00,11:40,,0,0,0,0,1,0,0,1,1,1
2023-09-24,13,9회,377,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2023,9,24,Sunday,일,1,가을,1,10:00,11:40,,0,0,0,0,1,0,0,1,1,1
2023-09-25,13,9회,377,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2023,9,25,Monday,월,0,가을,1,10:00,11:40,,0,0,0,0,1,0,0,1,1,1
2023-09-26,13,9회,377,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2023,9,26,Tuesday,화,0,가을,1,10:00,11:40,,0,0,0,0,1,0,0,1,1,1
2023-09-27,13,9회,377,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2023,9,27,Wednesday,수,0,가을,1,10:00,11:40,,0,0,0,0,1,0,0,1,1,1
2023-09-28,13,9회,377,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2023,9,28,Thursday,목,0,가을,1,10:00,11:40,,0,0,0,0,1,0,0,1,1,1
2023-09-29,13,9회,377,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2023,9,29,Friday,금,0,가을,1,10:00,11:40,,0,0,0,0,1,0,0,1,1,1
2023-09-30,13,9회,377,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2023,9,30,Saturday,토,1,가을,1,10:00,11:40,,0,0,0,0,1,0,0,1,1,1
2023-10-01,13,9회,377,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2023,10,1,Sunday,일,1,가을,1,10:00,11:40,,0,0,0,0,1,0,0,1,1,1
2023-10-02,13,9회,377,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2023,10,2,Monday,월,0,가을,1,10:00,11:40,,0,0,0,0,1,0,0,1,1,1
